log_time_ns,frame_id,latitude,longitude,altitude,status
1765375431884983905,ublox_rover_wave,52.40168736,16.95168512,100.051,2
1765375431984983905,ublox_rover_circle,52.40151149,16.95186041,100.114,2
1765375431984983905,ublox_rover_line,52.40134034,16.9520979,100.114,2
1765375431984983905,ublox_rover_wave,52.40168762,16.95168693,100.114,2
1765375432084983905,ublox_rover_circle,52.40151284,16.95186054,100.119,2
1765375432084983905,ublox_rover_line,52.40134034,16.95209863,100.119,2
1765375432084983905,ublox_rover_wave,52.40168789,16.95168868,100.119,2
1765375432184983905,ublox_rover_circle,52.40151418,16.95186065,100.075,2
1765375432184983905,ublox_rover_line,52.40134034,16.95209937,100.075,2
1765375432184983905,ublox_rover_wave,52.40168816,16.95169039,100.075,2
1765375432284983905,ublox_rover_circle,52.40151553,16.95186073,100.302,2
1765375432284983905,ublox_rover_line,52.40134034,16.95210011,100.302,2
1765375432284983905,ublox_rover_wave,52.40168843,16.95169206,100.302,2
1765375432384983905,ublox_rover_circle,52.40151688,16.95186079,100.001,2
1765375432384983905,ublox_rover_line,52.40134034,16.95210084,100.001,2
1765375432384983905,ublox_rover_wave,52.4016887,16.95169366,100.001,2
1765375432484983905,ublox_rover_circle,52.40151822,16.95186083,100.516,2
1765375432484983905,ublox_rover_line,52.40134034,16.95210158,100.516,2
1765375432484983905,ublox_rover_wave,52.40168897,16.95169522,100.516,2
1765375432584983905,ublox_rover_circle,52.40151957,16.95186085,100.07,2
1765375432584983905,ublox_rover_line,52.40134034,16.95210232,100.07,2
1765375432584983905,ublox_rover_wave,52.40168924,16.95169672,100.07,2
1765375432684983905,ublox_rover_circle,52.40152092,16.95186085,100.284,2
1765375432684983905,ublox_rover_line,52.40134034,16.95210305,100.284,2
1765375432684983905,ublox_rover_wave,52.40168951,16.95169817,100.284,2
1765375432784983905,ublox_rover_circle,52.40152227,16.95186082,100.275,2
1765375432784983905,ublox_rover_line,52.40134034,16.95210379,100.275,2
1765375432784983905,ublox_rover_wave,52.40168978,16.95169956,100.275,2
1765375432884983905,ublox_rover_circle,52.40152361,16.95186077,100.068,2
1765375432884983905,ublox_rover_line,52.40134034,16.95210452,100.068,2
1765375432884983905,ublox_rover_wave,52.40169005,16.95170089,100.068,2
1765375432984983905,ublox_rover_circle,52.40152496,16.9518607,100.017,2
1765375432984983905,ublox_rover_line,52.40134034,16.95210526,100.017,2
1765375432984983905,ublox_rover_wave,52.40169032,16.95170216,100.017,2
1765375433084983905,ublox_rover_circle,52.40152631,16.95186061,100.152,2
1765375433084983905,ublox_rover_line,52.40134034,16.952106,100.152,2
1765375433084983905,ublox_rover_wave,52.40169059,16.95170337,100.152,2
1765375433184983905,ublox_rover_circle,52.40152765,16.95186049,100.094,2
1765375433184983905,ublox_rover_line,52.40134034,16.95210673,100.094,2
1765375433184983905,ublox_rover_wave,52.40169086,16.95170451,100.094,2
1765375433284983905,ublox_rover_circle,52.401529,16.95186036,100.259,2
1765375433284983905,ublox_rover_line,52.40134034,16.95210747,100.259,2
1765375433284983905,ublox_rover_wave,52.40169113,16.95170559,100.259,2
1765375433384983905,ublox_rover_circle,52.40153034,16.9518602,100.278,2
1765375433384983905,ublox_rover_line,52.40134034,16.9521082,100.278,2
1765375433384983905,ublox_rover_wave,52.4016914,16.95170661,100.278,2
1765375433484983905,ublox_rover_circle,52.40153168,16.95186002,100.251,2
1765375433484983905,ublox_rover_line,52.40134034,16.95210894,100.251,2
1765375433484983905,ublox_rover_wave,52.40169167,16.95170756,100.251,2
1765375433584983905,ublox_rover_circle,52.40153303,16.95185982,100.068,2
1765375433584983905,ublox_rover_line,52.40134034,16.95210968,100.068,2
1765375433584983905,ublox_rover_wave,52.40169194,16.95170845,100.068,2
1765375433684983905,ublox_rover_circle,52.40153437,16.95185959,100.023,2
1765375433684983905,ublox_rover_line,52.40134034,16.95211041,100.023,2
1765375433684983905,ublox_rover_wave,52.40169221,16.95170926,100.023,2
1765375433784983905,ublox_rover_circle,52.4015357,16.95185935,100.262,2
1765375433784983905,ublox_rover_line,52.40134034,16.95211115,100.262,2
1765375433784983905,ublox_rover_wave,52.40169248,16.95171001,100.262,2
1765375433884983905,ublox_rover_circle,52.40153704,16.95185908,100.166,2
1765375433884983905,ublox_rover_line,52.40134034,16.95211189,100.166,2
1765375433884983905,ublox_rover_wave,52.40169275,16.95171069,100.166,2
1765375433984983905,ublox_rover_circle,52.40153838,16.95185879,100.136,2
1765375433984983905,ublox_rover_line,52.40134034,16.95211262,100.136,2
1765375433984983905,ublox_rover_wave,52.40169301,16.9517113,100.136,2
1765375434084983905,ublox_rover_circle,52.40153971,16.95185848,100.301,2
1765375434084983905,ublox_rover_line,52.40134034,16.95211336,100.301,2
1765375434084983905,ublox_rover_wave,52.40169328,16.95171184,100.301,2
1765375434184983905,ublox_rover_circle,52.40154104,16.95185814,100.263,2
1765375434184983905,ublox_rover_line,52.40134034,16.95211409,100.263,2
1765375434184983905,ublox_rover_wave,52.40169355,16.95171231,100.263,2
1765375434284983905,ublox_rover_circle,52.40154237,16.95185779,100.123,2
1765375434284983905,ublox_rover_line,52.40134034,16.95211483,100.123,2
1765375434284983905,ublox_rover_wave,52.40169382,16.95171271,100.123,2
1765375434384983905,ublox_rover_circle,52.4015437,16.95185741,99.928,2
1765375434384983905,ublox_rover_line,52.40134034,16.95211557,99.928,2
1765375434384983905,ublox_rover_wave,52.40169409,16.95171304,99.928,2
1765375434484983905,ublox_rover_circle,52.40154503,16.95185701,100.038,2
1765375434484983905,ublox_rover_line,52.40134034,16.9521163,100.038,2
1765375434484983905,ublox_rover_wave,52.40169436,16.95171329,100.038,2
1765375434584983905,ublox_rover_circle,52.40154635,16.95185659,100.25,2
1765375434584983905,ublox_rover_line,52.40134034,16.95211704,100.25,2
1765375434584983905,ublox_rover_wave,52.40169463,16.95171347,100.25,2
1765375434684983905,ublox_rover_circle,52.40154767,16.95185614,100.389,2
1765375434684983905,ublox_rover_line,52.40134034,16.95211777,100.389,2
1765375434684983905,ublox_rover_wave,52.4016949,16.95171358,100.389,2
1765375434784983905,ublox_rover_circle,52.40154899,16.95185568,99.944,2
1765375434784983905,ublox_rover_line,52.40134034,16.95211851,99.944,2
1765375434784983905,ublox_rover_wave,52.40169517,16.95171362,99.944,2
1765375434884983905,ublox_rover_circle,52.4015503,16.95185519,100.18,2
1765375434884983905,ublox_rover_line,52.40134034,16.95211925,100.18,2
1765375434884983905,ublox_rover_wave,52.40169544,16.95171358,100.18,2
1765375434984983905,ublox_rover_circle,52.40155161,16.95185469,100.214,2
1765375434984983905,ublox_rover_line,52.40134034,16.95211998,100.214,2
1765375434984983905,ublox_rover_wave,52.40169571,16.95171347,100.214,2
1765375435084983905,ublox_rover_circle,52.40155292,16.95185416,100.176,2
1765375435084983905,ublox_rover_line,52.40134034,16.95212072,100.176,2
1765375435084983905,ublox_rover_wave,52.40169598,16.95171329,100.176,2
1765375435184983905,ublox_rover_circle,52.40155423,16.95185361,100.233,2
1765375435184983905,ublox_rover_line,52.40134034,16.95212146,100.233,2
1765375435184983905,ublox_rover_wave,52.40169625,16.95171304,100.233,2
1765375435284983905,ublox_rover_circle,52.40155553,16.95185304,100.11,2
1765375435284983905,ublox_rover_line,52.40134034,16.95212219,100.11,2
1765375435284983905,ublox_rover_wave,52.40169652,16.95171271,100.11,2
1765375435384983905,ublox_rover_circle,52.40155683,16.95185244,100.381,2
1765375435384983905,ublox_rover_line,52.40134034,16.95212293,100.381,2
1765375435384983905,ublox_rover_wave,52.40169679,16.95171231,100.381,2
1765375435484983905,ublox_rover_circle,52.40155812,16.95185183,100.522,2
1765375435484983905,ublox_rover_line,52.40134034,16.95212366,100.522,2
1765375435484983905,ublox_rover_wave,52.40169706,16.95171184,100.522,2
1765375435584983905,ublox_rover_circle,52.40155941,16.95185119,100.202,2
1765375435584983905,ublox_rover_line,52.40134034,16.9521244,100.202,2
1765375435584983905,ublox_rover_wave,52.40169733,16.9517113,100.202,2
1765375435684983905,ublox_rover_circle,52.4015607,16.95185054,100.144,2
1765375435684983905,ublox_rover_line,52.40134034,16.95212514,100.144,2
1765375435684983905,ublox_rover_wave,52.4016976,16.95171069,100.144,2
1765375435784983905,ublox_rover_circle,52.40156198,16.95184986,100.237,2
1765375435784983905,ublox_rover_line,52.40134034,16.95212587,100.237,2
1765375435784983905,ublox_rover_wave,52.40169787,16.95171001,100.237,2
1765375435884983905,ublox_rover_circle,52.40156326,16.95184916,99.9,2
1765375435884983905,ublox_rover_line,52.40134034,16.95212661,99.9,2
1765375435884983905,ublox_rover_wave,52.40169814,16.95170926,99.9,2
1765375435984983905,ublox_rover_circle,52.40156453,16.95184844,100.364,2
1765375435984983905,ublox_rover_line,52.40134034,16.95212735,100.364,2
1765375435984983905,ublox_rover_wave,52.4016984,16.95170845,100.364,2
1765375436084983905,ublox_rover_circle,52.4015658,16.9518477,100.041,2
1765375436084983905,ublox_rover_line,52.40134034,16.95212808,100.041,2
1765375436084983905,ublox_rover_wave,52.40169867,16.95170756,100.041,2
1765375436184983905,ublox_rover_circle,52.40156707,16.95184694,100.188,2
1765375436184983905,ublox_rover_line,52.40134034,16.95212882,100.188,2
1765375436184983905,ublox_rover_wave,52.40169894,16.95170661,100.188,2
1765375436284983905,ublox_rover_circle,52.40156833,16.95184616,100.027,2
1765375436284983905,ublox_rover_line,52.40134034,16.95212955,100.027,2
1765375436284983905,ublox_rover_wave,52.40169921,16.95170559,100.027,2
1765375436384983905,ublox_rover_circle,52.40156958,16.95184536,100.19,2
1765375436384983905,ublox_rover_line,52.40134034,16.95213029,100.19,2
1765375436384983905,ublox_rover_wave,52.40169948,16.95170451,100.19,2
1765375436484983905,ublox_rover_circle,52.40157083,16.95184453,100.159,2
1765375436484983905,ublox_rover_line,52.40134034,16.95213103,100.159,2
1765375436484983905,ublox_rover_wave,52.40169975,16.95170337,100.159,2
1765375436584983905,ublox_rover_circle,52.40157208,16.95184369,99.801,2
1765375436584983905,ublox_rover_line,52.40134034,16.95213176,99.801,2
1765375436584983905,ublox_rover_wave,52.40170002,16.95170216,99.801,2
1765375436684983905,ublox_rover_circle,52.40157332,16.95184283,100.083,2
1765375436684983905,ublox_rover_line,52.40134034,16.9521325,100.083,2
1765375436684983905,ublox_rover_wave,52.40170029,16.95170089,100.083,2
1765375436784983905,ublox_rover_circle,52.40157455,16.95184194,100.222,2
1765375436784983905,ublox_rover_line,52.40134034,16.95213323,100.222,2
1765375436784983905,ublox_rover_wave,52.40170056,16.95169956,100.222,2
1765375436884983905,ublox_rover_circle,52.40157578,16.95184104,100.077,2
1765375436884983905,ublox_rover_line,52.40134034,16.95213397,100.077,2
1765375436884983905,ublox_rover_wave,52.40170083,16.95169817,100.077,2
1765375436984983905,ublox_rover_circle,52.40157701,16.95184011,100.283,2
1765375436984983905,ublox_rover_line,52.40134034,16.95213471,100.283,2
1765375436984983905,ublox_rover_wave,52.4017011,16.95169672,100.283,2
1765375437084983905,ublox_rover_circle,52.40157822,16.95183917,100.328,2
1765375437084983905,ublox_rover_line,52.40134034,16.95213544,100.328,2
1765375437084983905,ublox_rover_wave,52.40170137,16.95169522,100.328,2
1765375437184983905,ublox_rover_circle,52.40157944,16.95183821,100.242,2
1765375437184983905,ublox_rover_line,52.40134034,16.95213618,100.242,2
1765375437184983905,ublox_rover_wave,52.40170164,16.95169366,100.242,2
1765375437284983905,ublox_rover_circle,52.40158064,16.95183722,100.273,2
1765375437284983905,ublox_rover_line,52.40134034,16.95213692,100.273,2
1765375437284983905,ublox_rover_wave,52.40170191,16.95169206,100.273,2
1765375437384983905,ublox_rover_circle,52.40158184,16.95183622,100.003,2
1765375437384983905,ublox_rover_line,52.40134034,16.95213765,100.003,2
1765375437384983905,ublox_rover_wave,52.40170218,16.95169039,100.003,2
1765375437484983905,ublox_rover_circle,52.40158304,16.95183519,100.012,2
1765375437484983905,ublox_rover_line,52.40134034,16.95213839,100.012,2
1765375437484983905,ublox_rover_wave,52.40170245,16.95168868,100.012,2
1765375437584983905,ublox_rover_circle,52.40158422,16.95183415,100.091,2
1765375437584983905,ublox_rover_line,52.40134034,16.95213912,100.091,2
1765375437584983905,ublox_rover_wave,52.40170272,16.95168693,100.091,2
1765375437684983905,ublox_rover_circle,52.40158541,16.95183309,100.185,2
1765375437684983905,ublox_rover_line,52.40134034,16.95213986,100.185,2
1765375437684983905,ublox_rover_wave,52.40170299,16.95168512,100.185,2
1765375437784983905,ublox_rover_circle,52.40158658,16.95183201,100.377,2
1765375437784983905,ublox_rover_line,52.40134034,16.9521406,100.377,2
1765375437784983905,ublox_rover_wave,52.40170326,16.95168327,100.377,2
1765375437884983905,ublox_rover_circle,52.40158775,16.95183091,100.001,2
1765375437884983905,ublox_rover_line,52.40134034,16.95214133,100.001,2
1765375437884983905,ublox_rover_wave,52.40170352,16.95168138,100.001,2
1765375437984983905,ublox_rover_circle,52.40158891,16.95182979,100.322,2
1765375437984983905,ublox_rover_line,52.40134034,16.95214207,100.322,2
1765375437984983905,ublox_rover_wave,52.40170379,16.95167945,100.322,2
1765375438084983905,ublox_rover_circle,52.40159006,16.95182865,99.978,2
1765375438084983905,ublox_rover_line,52.40134034,16.9521428,99.978,2
1765375438084983905,ublox_rover_wave,52.40170406,16.95167747,99.978,2
1765375438184983905,ublox_rover_circle,52.40159121,16.95182749,100.142,2
1765375438184983905,ublox_rover_line,52.40134034,16.95214354,100.142,2
1765375438184983905,ublox_rover_wave,52.40170433,16.95167547,100.142,2
1765375438284983905,ublox_rover_circle,52.40159235,16.95182631,100.245,2
1765375438284983905,ublox_rover_line,52.40134034,16.95214428,100.245,2
1765375438284983905,ublox_rover_wave,52.4017046,16.95167342,100.245,2
1765375438384983905,ublox_rover_circle,52.40159349,16.95182512,99.853,2
1765375438384983905,ublox_rover_line,52.40134034,16.95214501,99.853,2
1765375438384983905,ublox_rover_wave,52.40170487,16.95167134,99.853,2
1765375438484983905,ublox_rover_circle,52.40159461,16.9518239,100.32,2
1765375438484983905,ublox_rover_line,52.40134034,16.95214575,100.32,2
1765375438484983905,ublox_rover_wave,52.40170514,16.95166924,100.32,2
1765375438584983905,ublox_rover_circle,52.40159573,16.95182267,100.021,2
1765375438584983905,ublox_rover_line,52.40134034,16.95214649,100.021,2
1765375438584983905,ublox_rover_wave,52.40170541,16.9516671,100.021,2
1765375438684983905,ublox_rover_circle,52.40159684,16.95182142,100.417,2
1765375438684983905,ublox_rover_line,52.40134034,16.95214722,100.417,2
1765375438684983905,ublox_rover_wave,52.40170568,16.95166494,100.417,2
1765375438784983905,ublox_rover_circle,52.40159794,16.95182015,100.002,2
1765375438784983905,ublox_rover_line,52.40134034,16.95214796,100.002,2
1765375438784983905,ublox_rover_wave,52.40170595,16.95166275,100.002,2
1765375438884983905,ublox_rover_circle,52.40159904,16.95181887,99.836,2
1765375438884983905,ublox_rover_line,52.40134034,16.95214869,99.836,2
1765375438884983905,ublox_rover_wave,52.40170622,16.95166054,99.836,2
1765375438984983905,ublox_rover_circle,52.40160013,16.95181756,99.998,2
1765375438984983905,ublox_rover_line,52.40134034,16.95214943,99.998,2
1765375438984983905,ublox_rover_wave,52.40170649,16.95165831,99.998,2
1765375439084983905,ublox_rover_circle,52.4016012,16.95181624,100.279,2
1765375439084983905,ublox_rover_line,52.40134034,16.95215017,100.279,2
1765375439084983905,ublox_rover_wave,52.40170676,16.95165606,100.279,2
1765375439184983905,ublox_rover_circle,52.40160228,16.9518149,100.283,2
1765375439184983905,ublox_rover_line,52.40134034,16.9521509,100.283,2
1765375439184983905,ublox_rover_wave,52.40170703,16.95165379,100.283,2
1765375439284983905,ublox_rover_circle,52.40160334,16.95181354,99.795,2
1765375439284983905,ublox_rover_line,52.40134034,16.95215164,99.795,2
1765375439284983905,ublox_rover_wave,52.4017073,16.95165152,99.795,2
1765375439384983905,ublox_rover_circle,52.40160439,16.95181217,100.381,2
1765375439384983905,ublox_rover_line,52.40134034,16.95215237,100.381,2
1765375439384983905,ublox_rover_wave,52.40170757,16.95164923,100.381,2
1765375439484983905,ublox_rover_circle,52.40160544,16.95181078,100.248,2
1765375439484983905,ublox_rover_line,52.40134034,16.95215311,100.248,2
1765375439484983905,ublox_rover_wave,52.40170784,16.95164693,100.248,2
1765375439584983905,ublox_rover_circle,52.40160648,16.95180937,99.991,2
1765375439584983905,ublox_rover_line,52.40134034,16.95215385,99.991,2
1765375439584983905,ublox_rover_wave,52.40170811,16.95164462,99.991,2
1765375439684983905,ublox_rover_circle,52.40160751,16.95180794,100.253,2
1765375439684983905,ublox_rover_line,52.40134034,16.95215458,100.253,2
1765375439684983905,ublox_rover_wave,52.40170838,16.95164231,100.253,2
1765375439784983905,ublox_rover_circle,52.40160853,16.9518065,100.217,2
1765375439784983905,ublox_rover_line,52.40134034,16.95215532,100.217,2
1765375439784983905,ublox_rover_wave,52.40170865,16.95164,100.217,2
1765375439884983905,ublox_rover_circle,52.40160954,16.95180504,100.032,2
1765375439884983905,ublox_rover_line,52.40134034,16.95215606,100.032,2
1765375439884983905,ublox_rover_wave,52.40170891,16.95163769,100.032,2
1765375439984983905,ublox_rover_circle,52.40161054,16.95180357,100.332,2
1765375439984983905,ublox_rover_line,52.40134034,16.95215679,100.332,2
1765375439984983905,ublox_rover_wave,52.40170918,16.95163538,100.332,2
1765375440084983905,ublox_rover_circle,52.40161153,16.95180207,100.224,2
1765375440084983905,ublox_rover_line,52.40134034,16.95215753,100.224,2
1765375440084983905,ublox_rover_wave,52.40170945,16.95163307,100.224,2
1765375440184983905,ublox_rover_circle,52.40161252,16.95180056,99.97,2
1765375440184983905,ublox_rover_line,52.40134034,16.95215826,99.97,2
1765375440184983905,ublox_rover_wave,52.40170972,16.95163077,99.97,2
1765375440284983905,ublox_rover_circle,52.40161349,16.95179904,100.434,2
1765375440284983905,ublox_rover_line,52.40134034,16.952159,100.434,2
1765375440284983905,ublox_rover_wave,52.40170999,16.95162848,100.434,2
1765375440384983905,ublox_rover_circle,52.40161446,16.9517975,100.08,2
1765375440384983905,ublox_rover_line,52.40134034,16.95215974,100.08,2
1765375440384983905,ublox_rover_wave,52.40171026,16.95162621,100.08,2
1765375440484983905,ublox_rover_circle,52.40161542,16.95179594,100.236,2
1765375440484983905,ublox_rover_line,52.40134034,16.95216047,100.236,2
1765375440484983905,ublox_rover_wave,52.40171053,16.95162394,100.236,2
1765375440584983905,ublox_rover_circle,52.40161636,16.95179437,100.338,2
1765375440584983905,ublox_rover_line,52.40134034,16.95216121,100.338,2
1765375440584983905,ublox_rover_wave,52.4017108,16.95162169,100.338,2
1765375440684983905,ublox_rover_circle,52.4016173,16.95179279,100.147,2
1765375440684983905,ublox_rover_line,52.40134034,16.95216195,100.147,2
1765375440684983905,ublox_rover_wave,52.40171107,16.95161946,100.147,2
1765375440784983905,ublox_rover_circle,52.40161823,16.95179118,100.27,2
1765375440784983905,ublox_rover_line,52.40134034,16.95216268,100.27,2
1765375440784983905,ublox_rover_wave,52.40171134,16.95161725,100.27,2
1765375440884983905,ublox_rover_circle,52.40161914,16.95178957,100.415,2
1765375440884983905,ublox_rover_line,52.40134034,16.95216342,100.415,2
1765375440884983905,ublox_rover_wave,52.40171161,16.95161506,100.415,2
1765375440984983905,ublox_rover_circle,52.40162005,16.95178793,100.037,2
1765375440984983905,ublox_rover_line,52.40134034,16.95216415,100.037,2
1765375440984983905,ublox_rover_wave,52.40171188,16.9516129,100.037,2
1765375441084983905,ublox_rover_circle,52.40162095,16.95178629,100.251,2
1765375441084983905,ublox_rover_line,52.40134034,16.95216489,100.251,2
1765375441084983905,ublox_rover_wave,52.40171215,16.95161076,100.251,2
1765375441184983905,ublox_rover_circle,52.40162184,16.95178462,100.091,2
1765375441184983905,ublox_rover_line,52.40134034,16.95216563,100.091,2
1765375441184983905,ublox_rover_wave,52.40171242,16.95160866,100.091,2
1765375441284983905,ublox_rover_circle,52.40162271,16.95178295,100.322,2
1765375441284983905,ublox_rover_line,52.40134034,16.95216636,100.322,2
1765375441284983905,ublox_rover_wave,52.40171269,16.95160658,100.322,2
1765375441384983905,ublox_rover_circle,52.40162358,16.95178126,100.188,2
1765375441384983905,ublox_rover_line,52.40134034,16.9521671,100.188,2
1765375441384983905,ublox_rover_wave,52.40171296,16.95160453,100.188,2
1765375441484983905,ublox_rover_circle,52.40162444,16.95177955,99.677,2
1765375441484983905,ublox_rover_line,52.40134034,16.95216783,99.677,2
1765375441484983905,ublox_rover_wave,52.40171323,16.95160253,99.677,2
1765375441584983905,ublox_rover_circle,52.40162528,16.95177783,100.204,2
1765375441584983905,ublox_rover_line,52.40134034,16.95216857,100.204,2
1765375441584983905,ublox_rover_wave,52.4017135,16.95160055,100.204,2
1765375441684983905,ublox_rover_circle,52.40162612,16.9517761,100.136,2
1765375441684983905,ublox_rover_line,52.40134034,16.95216931,100.136,2
1765375441684983905,ublox_rover_wave,52.40171377,16.95159862,100.136,2
1765375441784983905,ublox_rover_circle,52.40162694,16.95177436,100.353,2
1765375441784983905,ublox_rover_line,52.40134034,16.95217004,100.353,2
1765375441784983905,ublox_rover_wave,52.40171404,16.95159673,100.353,2
1765375441884983905,ublox_rover_circle,52.40162776,16.9517726,100.359,2
1765375441884983905,ublox_rover_line,52.40134034,16.95217078,100.359,2
1765375441884983905,ublox_rover_wave,52.4017143,16.95159488,100.359,2
1765375441984983905,ublox_rover_circle,52.40162856,16.95177082,100.3,2
1765375441984983905,ublox_rover_line,52.40134034,16.95217152,100.3,2
1765375441984983905,ublox_rover_wave,52.40171457,16.95159307,100.3,2
1765375442084983905,ublox_rover_circle,52.40162935,16.95176904,100.361,2
1765375442084983905,ublox_rover_line,52.40134034,16.95217225,100.361,2
1765375442084983905,ublox_rover_wave,52.40171484,16.95159132,100.361,2
1765375442184983905,ublox_rover_circle,52.40163014,16.95176724,100.068,2
1765375442184983905,ublox_rover_line,52.40134034,16.95217299,100.068,2
1765375442184983905,ublox_rover_wave,52.40171511,16.95158961,100.068,2
1765375442284983905,ublox_rover_circle,52.40163091,16.95176543,100.178,2
1765375442284983905,ublox_rover_line,52.40134034,16.95217372,100.178,2
1765375442284983905,ublox_rover_wave,52.40171538,16.95158794,100.178,2
1765375442384983905,ublox_rover_circle,52.40163167,16.9517636,99.985,2
1765375442384983905,ublox_rover_line,52.40134034,16.95217446,99.985,2
1765375442384983905,ublox_rover_wave,52.40171565,16.95158634,99.985,2
1765375442484983905,ublox_rover_circle,52.40163242,16.95176177,100.235,2
1765375442484983905,ublox_rover_line,52.40134034,16.9521752,100.235,2
1765375442484983905,ublox_rover_wave,52.40171592,16.95158478,100.235,2
1765375442584983905,ublox_rover_circle,52.40163315,16.95175992,100.328,2
1765375442584983905,ublox_rover_line,52.40134034,16.95217593,100.328,2
1765375442584983905,ublox_rover_wave,52.40171619,16.95158328,100.328,2
1765375442684983905,ublox_rover_circle,52.40163388,16.95175806,100.166,2
1765375442684983905,ublox_rover_line,52.40134034,16.95217667,100.166,2
1765375442684983905,ublox_rover_wave,52.40171646,16.95158183,100.166,2
1765375442784983905,ublox_rover_circle,52.40163459,16.95175618,100.14,2
1765375442784983905,ublox_rover_line,52.40134034,16.9521774,100.14,2
1765375442784983905,ublox_rover_wave,52.40171673,16.95158044,100.14,2
1765375442884983905,ublox_rover_circle,52.4016353,16.9517543,100.267,2
1765375442884983905,ublox_rover_line,52.40134034,16.95217814,100.267,2
1765375442884983905,ublox_rover_wave,52.401717,16.95157911,100.267,2
1765375442984983905,ublox_rover_circle,52.40163599,16.95175241,100.13,2
1765375442984983905,ublox_rover_line,52.40134034,16.95217888,100.13,2
1765375442984983905,ublox_rover_wave,52.40171727,16.95157784,100.13,2
1765375443084983905,ublox_rover_circle,52.40163667,16.9517505,100.094,2
1765375443084983905,ublox_rover_line,52.40134034,16.95217961,100.094,2
1765375443084983905,ublox_rover_wave,52.40171754,16.95157663,100.094,2
1765375443184983905,ublox_rover_circle,52.40163734,16.95174858,100.26,2
1765375443184983905,ublox_rover_line,52.40134034,16.95218035,100.26,2
1765375443184983905,ublox_rover_wave,52.40171781,16.95157549,100.26,2
1765375443284983905,ublox_rover_circle,52.40163799,16.95174665,100.365,2
1765375443284983905,ublox_rover_line,52.40134034,16.95218109,100.365,2
1765375443284983905,ublox_rover_wave,52.40171808,16.95157441,100.365,2
1765375443384983905,ublox_rover_circle,52.40163864,16.95174471,100.425,2
1765375443384983905,ublox_rover_line,52.40134034,16.95218182,100.425,2
1765375443384983905,ublox_rover_wave,52.40171835,16.95157339,100.425,2
1765375443484983905,ublox_rover_circle,52.40163927,16.95174276,100.235,2
1765375443484983905,ublox_rover_line,52.40134034,16.95218256,100.235,2
1765375443484983905,ublox_rover_wave,52.40171862,16.95157244,100.235,2
1765375443584983905,ublox_rover_circle,52.40163989,16.9517408,100.099,2
1765375443584983905,ublox_rover_line,52.40134034,16.95218329,100.099,2
1765375443584983905,ublox_rover_wave,52.40171889,16.95157155,100.099,2
1765375443684983905,ublox_rover_circle,52.4016405,16.95173883,99.974,2
1765375443684983905,ublox_rover_line,52.40134034,16.95218403,99.974,2
1765375443684983905,ublox_rover_wave,52.40171916,16.95157074,99.974,2
1765375443784983905,ublox_rover_circle,52.4016411,16.95173685,100.047,2
1765375443784983905,ublox_rover_line,52.40134034,16.95218477,100.047,2
1765375443784983905,ublox_rover_wave,52.40171943,16.95156999,100.047,2
1765375443884983905,ublox_rover_circle,52.40164168,16.95173486,100.29,2
1765375443884983905,ublox_rover_line,52.40134034,16.9521855,100.29,2
1765375443884983905,ublox_rover_wave,52.40171969,16.95156931,100.29,2
1765375443984983905,ublox_rover_circle,52.40164226,16.95173287,100.273,2
1765375443984983905,ublox_rover_line,52.40134034,16.95218624,100.273,2
1765375443984983905,ublox_rover_wave,52.40171996,16.9515687,100.273,2
1765375444084983905,ublox_rover_circle,52.40164282,16.95173086,100.136,2
1765375444084983905,ublox_rover_line,52.40134034,16.95218697,100.136,2
1765375444084983905,ublox_rover_wave,52.40172023,16.95156816,100.136,2
1765375444184983905,ublox_rover_circle,52.40164336,16.95172884,100.086,2
1765375444184983905,ublox_rover_line,52.40134034,16.95218771,100.086,2
1765375444184983905,ublox_rover_wave,52.4017205,16.95156769,100.086,2
1765375444284983905,ublox_rover_circle,52.4016439,16.95172681,100.408,2
1765375444284983905,ublox_rover_line,52.40134034,16.95218845,100.408,2
1765375444284983905,ublox_rover_wave,52.40172077,16.95156729,100.408,2
1765375444384983905,ublox_rover_circle,52.40164442,16.95172478,100.26,2
1765375444384983905,ublox_rover_line,52.40134034,16.95218918,100.26,2
1765375444384983905,ublox_rover_wave,52.40172104,16.95156696,100.26,2
1765375444484983905,ublox_rover_circle,52.40164493,16.95172273,100.255,2
1765375444484983905,ublox_rover_line,52.40134034,16.95218992,100.255,2
1765375444484983905,ublox_rover_wave,52.40172131,16.95156671,100.255,2
1765375444584983905,ublox_rover_circle,52.40164543,16.95172068,99.997,2
1765375444584983905,ublox_rover_line,52.40134034,16.95219066,99.997,2
1765375444584983905,ublox_rover_wave,52.40172158,16.95156653,99.997,2
1765375444684983905,ublox_rover_circle,52.40164592,16.95171862,100.034,2
1765375444684983905,ublox_rover_line,52.40134034,16.95219139,100.034,2
1765375444684983905,ublox_rover_wave,52.40172185,16.95156642,100.034,2
1765375444784983905,ublox_rover_circle,52.40164639,16.95171655,100.446,2
1765375444784983905,ublox_rover_line,52.40134034,16.95219213,100.446,2
1765375444784983905,ublox_rover_wave,52.40172212,16.95156638,100.446,2
1765375444884983905,ublox_rover_circle,52.40164685,16.95171448,100.269,2
1765375444884983905,ublox_rover_line,52.40134034,16.95219286,100.269,2
1765375444884983905,ublox_rover_wave,52.40172239,16.95156642,100.269,2
